Type of Data,REF_COL,Origin,Variable,Rule Id,Weight,IsCritical,Dimension,DepTable,DepVar,Condition,Criterion,Flag,Source,Data_Domain
Master_Bro_OrgStructure,Transaction Type Name,Master_Bro_OrgStructure,TransactionType_Name,1344,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Product Code,Master_Bro_OrgStructure,Product_Code,1345,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Product Name,Master_Bro_OrgStructure,Product_Name,1346,1,1,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Product Grouping Code,Master_Bro_OrgStructure,ProductGrouping_Code,1347,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Product Grouping Name,Master_Bro_OrgStructure,ProductGrouping_Name,1348,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Premium Low,Master_Bro_OrgStructure,PremiumLow,1349,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Premium High,Master_Bro_OrgStructure,PremiumHigh,1350,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Premium Band Description Code,Master_Bro_OrgStructure,PremiumBandDescription_Code,1351,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Premium Band Description Name,Master_Bro_OrgStructure,PremiumBandDescription_Name,1352,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Team Code,Master_Bro_OrgStructure,Team_Code,1353,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Team Name,Master_Bro_OrgStructure,Team_Name,1354,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Underwriter Code,Master_Bro_OrgStructure,Underwriter_Code,1355,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Underwriter Name,Master_Bro_OrgStructure,Underwriter_Name,1356,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Enter Date Time,Master_Bro_OrgStructure,EnterDateTime,1357,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Enter User Name,Master_Bro_OrgStructure,EnterUserName,1358,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Last Change Date Time,Master_Bro_OrgStructure,LastChgDateTime,1359,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Last Change User Name,Master_Bro_OrgStructure,LastChgUserName,1360,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Agency Status Code,Master_Bro_OrgStructure,AgencyStatus_Code,1361,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Town,Master_Bro_OrgStructure,Town,1362,0,3,Completeness,null,null,null,null,null,AgencyHub,Policy
Master_Bro_OrgStructure,Agency Number Code,Master_Bro_OrgStructure,AgencyNumber_Code,1363,0,3,Validity,null,null,['LEN(==)'],['7'],null,AgencyHub,Policy
Master_Bro_OrgStructure,Transaction Type Code,Master_Bro_OrgStructure,TransactionType_Code,1364,0,3,Validity,null,null,['in'],"[['nb', 'rn', 'eb']]",null,AgencyHub,Policy
Master_Bro_OrgStructure,Enter Date Time,Master_Bro_OrgStructure,EnterDateTime,1365,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,AgencyHub,Policy
Master_Bro_OrgStructure,Last Change Date Time,Master_Bro_OrgStructure,LastChgDateTime,1366,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,AgencyHub,Policy
EndFlowState,Timestamp,EndFlowState,timestamp,874,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Email Identifier,EndFlowState,emailIdentifier,875,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Product Type,EndFlowState,productType,876,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Transaction Type,EndFlowState,transactionType,877,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Straight Processed Cases,EndFlowState,stp,878,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Field Failures,EndFlowState,fieldValidationFailures,879,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Reviewer,EndFlowState,reviewer,880,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Duration Awaiting Review,EndFlowState,durationAwaitingReview,881,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Duration In Review,EndFlowState,durationInReview,882,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Modifications,EndFlowState,modifications,883,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Modification Percentage,EndFlowState,modificationPercentage,884,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Validation Failures Percentage,EndFlowState,validationFailuresPercentage,885,0,3,Completeness,null,null,null,null,null,Aimie,Claim
EndFlowState,Straight Processed Cases,EndFlowState,stp,886,1,3,Validity,null,null,['in'],"[['false', 'true']]",null,Aimie,Claim
EndFlowState,Reviewer,EndFlowState,reviewer,887,1,3,Validity,null,null,['LEN(==)'],['6'],null,Aimie,Claim
EndFlowState,Timestamp,EndFlowState,timestamp,888,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Aimie,Claim
InFlowState,Timestamp,InFlowState,timestamp,889,0,3,Completeness,null,null,null,null,null,Aimie,Claim
InFlowState,Email Identifier,InFlowState,emailIdentifier,890,0,3,Completeness,null,null,null,null,null,Aimie,Claim
InFlowState,Flow Status,InFlowState,flowStatus,891,0,3,Completeness,null,null,null,null,null,Aimie,Claim
InFlowState,Flow Status,InFlowState,flowStatus,892,1,3,Validity,null,null,['in'],"[['awaiting review', 'review complete']]",null,Aimie,Claim
InFlowState,Timestamp,InFlowState,timestamp,893,1,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Aimie,Claim
Transcases,Broker Due Date,Transcases,Broker_Due_Date,1168,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Case Status,Transcases,Case_Status,1169,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Case Reference Prefix,Transcases,CaseRefPrefix,1170,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Created By,Transcases,CreatedBy,1171,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Created Date Time,Transcases,CreatedDateTime,1172,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Policy Renewal Date,Transcases,Idx_Policy_Renewal_Date,1173,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,In Axa Business Services,Transcases,InABS,1174,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Is Quote,Transcases,Is_Quote,1175,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Last Modified Date Time,Transcases,LastModifiedDateTime,1176,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Latest Record,Transcases,LatestRecord,1177,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Original Agency,Transcases,Original_Agency,1178,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Quote Reference,Transcases,Quote_Ref,1179,0,3,Completeness,null,['Is_Quote'],['=='],['y'],null,Galileo,Policy
Transcases,Renewal Premium,Transcases,Renewal_Premium,1180,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Survey Required,Transcases,SurveyRequired,1181,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Target Premium,Transcases,Target_Premium,1182,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Team Code,Transcases,Team_Code,1183,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Unread Interaction Count,Transcases,Unread_Interaction_Count,1184,0,3,Completeness,null,null,null,null,null,Galileo,Policy
Transcases,Case Reference Prefix,Transcases,CaseRefPrefix,1185,0,3,Validity,null,null,['in'],[['c']],null,Galileo,Policy
Transcases,In Axa Business Services,Transcases,InABS,1186,0,3,Validity,null,null,['in'],"[['0',' 1']]",null,Galileo,Policy
Transcases,Is Quote,Transcases,Is_Quote,1187,0,3,Validity,null,null,['in'],"[['y', 'n']]",null,Galileo,Policy
Transcases,Original Agency,Transcases,Original_Agency,1188,0,3,Validity,null,null,['LEN(<=)'],['7'],null,Galileo,Policy
Transcases,Policy Product,Transcases,PolicyProduct,1189,0,3,Validity,null,null,['in'],"[['hom', 'flt', 'gcv', 'com', 'cms', 'sha', 'stv', 'sho', 'mlp', 'pcl', 'off', 'hvi', 'fmo', 'sur', 'cmc', 'ppp', 'agv', 'mtp', 'pli', 'cch', 'fle', 'vps', 'cmb', 'git']]",null,Galileo,Policy
Transcases,Quote Reference,Transcases,Quote_Ref,1190,0,3,Validity,null,null,['LEN(==)'],['8'],null,Galileo,Policy
Transcases,Quote System,Transcases,Quote_System,1191,0,3,Validity,null,null,['in'],"[['i90', 'abr', 'qpi']]",null,Galileo,Policy
Transcases,Broker Due Date,Transcases,Broker_Due_Date,1192,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
Transcases,Case Status,Transcases,Case_Status,1193,0,3,Validity,null,null,['in'],"[['-1', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10']]",null,Galileo,Policy
Transcases,Created Date Time,Transcases,CreatedDateTime,1194,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
Transcases,Policy Renewal Date,Transcases,Idx_Policy_Renewal_Date,1195,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
Transcases,Last Modified Date Time,Transcases,LastModifiedDateTime,1196,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
Transcases,Survey Required,Transcases,SurveyRequired,1197,0,3,Validity,null,null,['in'],"[[True, False]]",null,Galileo,Policy
TransInteractionsTask,Raw File ID,TransInteractionsTask,raw_file_id,1299,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Case Reference Number,TransInteractionsTask,caseRefNo,1300,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Interaction Read,TransInteractionsTask,InteractionRead,1301,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Referral Team ID,TransInteractionsTask,ReferralTeamId,1302,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Priority Flag,TransInteractionsTask,PriorityFlag,1303,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Interation Title,TransInteractionsTask,InteractionTitle,1304,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Date Time Created,TransInteractionsTask,DateTimeCreated,1305,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Date Time Last Modified,TransInteractionsTask,DateTimeLastModified,1306,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Date Time Archived,TransInteractionsTask,DateTimeArchived,1307,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Operation,TransInteractionsTask,operation,1308,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,High Watermark Date Time,TransInteractionsTask,high_watermark_datetime,1309,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Last Modified Age,TransInteractionsTask,LastModifiedAge,1310,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Interaction ID,TransInteractionsTask,InteractionId,1311,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Consumable Raw Load Date,TransInteractionsTask,consumableraw_loaddate,1312,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Created By,TransInteractionsTask,CreatedBy,1313,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Last Modified By,TransInteractionsTask,LastModifiedBy,1314,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Command ID,TransInteractionsTask,command_id,1315,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Latest Record,TransInteractionsTask,LatestRecord,1316,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransInteractionsTask,Raw File ID,TransInteractionsTask,raw_file_id,1317,0,3,Validity,null,null,['LEN(==)'],['14'],null,Galileo,Policy
TransInteractionsTask,Case Reference Number,TransInteractionsTask,caseRefNo,1318,0,3,Validity,null,null,['LEN(==)'],['9'],null,Galileo,Policy
TransInteractionsTask,Date Time Created,TransInteractionsTask,DateTimeCreated,1319,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
TransInteractionsTask,Date Time Last Modified,TransInteractionsTask,DateTimeLastModified,1320,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
TransInteractionsTask,High Watermark Date Time,TransInteractionsTask,high_watermark_datetime,1321,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
TransInteractionsTask,Consumable Raw Load Date,TransInteractionsTask,consumableraw_loaddate,1322,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
TransNotes,Reference ID,TransNotes,ReferenceId,1323,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Reference Type,TransNotes,ReferenceType,1324,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Is Confidential,TransNotes,isConfidential,1325,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Case Reference Number,TransNotes,caseRefNo,1326,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Operation,TransNotes,operation,1327,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,High Watermark Date Time,TransNotes,high_watermark_datetime,1328,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Latest Record,TransNotes,LatestRecord,1329,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Last Modified Age,TransNotes,LastModifiedAge,1330,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Consumable Raw Load Date,TransNotes,consumableraw_loaddate,1331,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Raw Event Date,TransNotes,raw_event_date,1332,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Title,TransNotes,Title,1333,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Command ID,TransNotes,command_id,1334,0,3,Completeness,null,null,null,null,null,Galileo,Policy
TransNotes,Reference Type,TransNotes,ReferenceType,1335,0,3,Validity,null,null,['in'],"[['quotenote', 'policynote', 'nonabrbusdescription', 'tasknote']]",null,Galileo,Policy
TransNotes,Is Confidential,TransNotes,isConfidential,1336,0,3,Validity,null,null,['in'],"[['y', 'n']]",null,Galileo,Policy
TransNotes,High Watermark Date Time,TransNotes,high_watermark_datetime,1337,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
TransNotes,Consumable Raw Load Date,TransNotes,consumableraw_loaddate,1338,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Galileo,Policy
guidewire_motor,Claim Status,guidewire_motor,Claim_Status,473,0,1,Validity,null,null,['in'],"[['open','reopened','closed','unknown']]",null,Guidewire,Claim
guidewire_motor,Claim Loss Date,guidewire_motor,claim_loss_date,474,0,1,Validity,null,null,['Format'],['YYYY MM DD'],null,Guidewire,Claim
guidewire_motor,Claim Notification Date,guidewire_motor,claim_notification_date,475,0,1,Validity,null,null,['Format'],['YYYY MM DD'],null,Guidewire,Claim
guidewire_motor,Claim Movement Date,guidewire_motor,claim_movement_date,476,0,3,Validity,null,null,['Format'],['YYYY MM DD T'],null,Guidewire,Claim
guidewire_motor,Claim Settled Date,guidewire_motor,claim_settled_date,477,0,1,Validity,null,null,['Format'],['YYYY MM DD'],null,Guidewire,Claim
guidewire_motor,Claim Reopened Date,guidewire_motor,claim_reopened_date,478,0,3,Validity,null,null,['Format'],['YYYY MM DD'],null,Guidewire,Claim
guidewire_motor,Claim ID,guidewire_motor,claim_id,653,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Number,guidewire_motor,claim_number,654,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Peril Description,guidewire_motor,claim_peril_description,655,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Cause Description,guidewire_motor,claim_cause_description,656,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Notified By,guidewire_motor,claim_notified_by,657,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,HOD Code,guidewire_motor,hod_code,658,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Special Investigation Unit,guidewire_motor,siu_status_id,659,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Settlement Reason Description,guidewire_motor,claim_settlement_reason_description,660,0,1,Completeness,null,['claim_status'],['=='],['closed'],null,Guidewire,Claim
guidewire_motor,Claim Liability Decision Description,guidewire_motor,claim_liability_decision_description,661,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Reopen Reason Description,guidewire_motor,claim_reopen_reason_description,662,0,1,Completeness,null,['claim_status'],['=='],['reopened'],null,Guidewire,Claim
guidewire_motor,Claim Status,guidewire_motor,Claim_Status,663,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Settlement Amount,guidewire_motor,claim_settlement_amount,664,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Recovered Amount,guidewire_motor,claim_recovered_amount,665,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Incurred Amount,guidewire_motor,claim_incurred_amount,666,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Estimate Amount,guidewire_motor,claim_estimate_amount,667,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Estimate Recovery,guidewire_motor,claim_estimate_recovery,668,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Loss Date,guidewire_motor,claim_loss_date,669,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Notification Date,guidewire_motor,claim_notification_date,670,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Movement Date,guidewire_motor,claim_movement_date,671,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Settled Date,guidewire_motor,claim_settled_date,672,0,1,Completeness,null,['claim_status'],['=='],['closed'],null,Guidewire,Claim
guidewire_motor,Claim Reopened Date,guidewire_motor,claim_reopened_date,673,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Exposure ID,guidewire_motor,exposure_id,674,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Exposure Description,guidewire_motor,exposure_description,675,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Handler Team,guidewire_motor,handler_team,676,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Sub Cause Description,guidewire_motor,claim_sub_cause_description,677,0,1,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,How Reported,guidewire_motor,howreported,678,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Peril Code,guidewire_motor,peril_code,679,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Cause Code,guidewire_motor,cause_code,680,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Agency Number,guidewire_motor,agency_number,681,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Product Class,guidewire_motor,product_class,682,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Source System ID,guidewire_motor,source_system_id,683,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Source System Description,guidewire_motor,source_system_description,684,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Insurance Type ID,guidewire_motor,insurance_type_id,685,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Insurance Type Description,guidewire_motor,insurance_type_description,686,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Policy Number,guidewire_motor,policy_number,687,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Loss Of Location,guidewire_motor,loss_of_location,688,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim History ID,guidewire_motor,claim_history_id,689,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Activity ID,guidewire_motor,claim_activity_id,690,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
guidewire_motor,Claim Month,guidewire_motor,claim_month,691,0,3,Completeness,null,null,null,null,null,Guidewire,Claim
i90policytransaction,Policy Number,i90policytransaction,POLNOP,301,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policytransaction,Policy Transaction Date ,i90policytransaction,POLDTR,302,0,2,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
i90policytransaction,Transaction ID Date ,i90policytransaction,IDDATR,303,0,2,Validity,null,null,['Format'],['YYYY MM DD'],null,I90,Policy
i90policydetailed,Policy Status ,i90policydetailed,POLSTP,304,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Branch,i90policydetailed,POLBRP,305,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Product Type ,i90policydetailed,POLTYP,306,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Number ,i90policydetailed,POLNOP,307,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Agent Branch,i90policydetailed,AGTBRP,308,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Agent Number,i90policydetailed,AGTNOP,309,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Master Agent Branch,i90policydetailed,AGTMBP,310,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Master Agent Number,i90policydetailed,AGTMNP,311,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Inception Date,i90policydetailed,INCPTP,312,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Expiry Date ,i90policydetailed,EXPRYP,313,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Original Inception Date ,i90policydetailed,OINCPP,314,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Cancellation Date ,i90policydetailed,CANDTP,315,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Cancellation Reason ,i90policydetailed,CANRNP,316,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Status Date ,i90policydetailed,STDATP,317,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Renewal Type,i90policydetailed,RNTYPP,318,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Inspector District,i90policydetailed,UNDCDP,319,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Date Effective,i90policydetailed,DTEFFP,320,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Batch Branch,i90policydetailed,BCHBRP,321,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Batch Type,i90policydetailed,BCHTYP,322,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Payment Method,i90policydetailed,KPAYMP,323,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Business Description,i90policydetailed,KBUSDP,324,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Co-Insurance Type ,i90policydetailed,CIMHDP,325,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Branch,i90policydetailed,POLBRR,326,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Branch,i90policydetailed,AGTNOR,327,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Risk Type ,i90policydetailed,RSKTYR,328,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Location Number,i90policydetailed,POLLOR,329,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Product Type ,i90policydetailed,POLTYR,330,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Premium Class,i90policydetailed,POLPMR,331,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Risk Number,i90policydetailed,POLRIR,332,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Transaction Code,i90policydetailed,TRNCDR,333,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Sequence Number,i90policydetailed,POLSQR,334,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Batch Number,i90policydetailed,BCHNOR,335,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Stamp Duty,i90policydetailed,SDUTYR,336,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Commission Amount,i90policydetailed,TCOMMR,337,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Annual Basic Premium,i90policydetailed,APREMR,338,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Policy Transaction Date ,i90policydetailed,POLDTR,339,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Transaction ID Time ,i90policydetailed,IDTIMR,340,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Transaction ID Date ,i90policydetailed,IDDATR,341,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Batch Year,i90policydetailed,BCHYRR,342,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Batch Month ,i90policydetailed,BCHMTR,343,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Transaction Status,i90policydetailed,TRNSTR,344,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Record Code ,i90policydetailed,RCODER,345,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Risk Termination Date ,i90policydetailed,RTERMR,346,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Premium Termination Date,i90policydetailed,PTERMR,347,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Source Event Date,i90policydetailed,source_event_date,348,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Source Event Time ,i90policydetailed,source_event_time,349,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,CRAW Unique Identifier,i90policydetailed,craw_uniqueid,350,1,1,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Insured Name,i90policydetailed,Insured_Name,351,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Terrorism ,i90policydetailed,TERORP,352,0,3,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Underwriter Responsible ,i90policydetailed,KURSPP,353,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Pru. Dist Code,i90policydetailed,KPRDCP,354,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Max Transaction ID Time ,i90policydetailed,MAX_IDTIMR,355,0,2,Completeness,null,null,null,null,null,I90,Policy
i90policydetailed,Max Policy Sequence Number,i90policydetailed,MAX_POLSQR,356,0,2,Completeness,null,null,null,null,null,I90,Policy
